iter	RMSE
143	30.09024158
144	29.98459396
145	29.84265461
146	29.72408406
147	29.55285164
148	29.4057648
149	29.24957995
150	29.08386027
151	28.94290371
152	28.72759621
153	28.68329422
154	28.62843374
155	28.46273009
156	28.3325773
157	28.18541991
158	28.04436062
159	27.9055469
160	27.69838766
161	27.60205673
162	27.48897026
163	27.33961221
164	27.17991756
165	27.14457003
166	27.0156925
167	26.93798295
168	26.84961502
169	26.69840094
170	26.56597797
171	26.47961655
172	26.44520268
173	26.37017886
174	26.26163133
175	26.18027861
176	26.00207746
177	25.87266793
178	25.7156231
179	25.62382673
180	25.47180106
181	25.3318818
182	25.26724915
183	25.17257951
184	25.04992158
185	24.94077115
186	24.77372514
187	24.68785128
188	24.58919754
189	24.55667704
190	24.42947239
191	24.35304985
192	24.24172409
193	24.18995728
194	24.12371566
195	24.01654623
196	23.95183727
197	23.85297053
198	23.70806856
199	23.58711405
200	23.55478535
201	23.42248763
202	23.36062398
203	23.2889027
204	23.23452527
205	23.19193232
206	23.10063181
207	22.97212837
208	22.8502389
209	22.80778793
210	22.71951992
211	22.61839826
212	22.48792983
213	22.38249928
214	22.34981707
215	22.24051789
216	22.21145177
217	22.13670177
218	22.04089318
219	22.02613908
220	21.97516556
221	21.81344927
222	21.67760319
223	21.64879232
224	21.57743721
225	21.52104222
226	21.50125609
227	21.35969683
228	21.2996873
229	21.22572603
230	21.14206916
231	21.06589644
232	21.04890227
233	21.02513999
234	20.97115346
235	20.83485851
236	20.71482896
237	20.61115442
238	20.55915341
239	20.51112134
240	20.49304254
241	20.40134785
242	20.29250382
243	20.22572356
244	20.2007502
245	20.09026005
246	19.98341518
247	19.96322283
248	19.85956168
249	19.72883182
250	19.7008356
251	19.55662469
252	19.49731984
253	19.39933792
254	19.33235702
255	19.23735311
256	19.1108081
257	19.08861641
258	18.99246325
259	18.97148053
260	18.94923258
261	18.82966807
262	18.77159184
263	18.73469853
264	18.62371564
265	18.57172642
266	18.48536125
267	18.41751018
268	18.32829331
269	18.24090609
270	18.11888444
271	18.10292179
272	18.04043741
273	18.01990516
274	18.00456791
275	17.91868101
276	17.90469922
277	17.8612385
278	17.77812592
279	17.75147061
280	17.67009805
281	17.65539309
282	17.64184322
283	17.59090016
284	17.49669366
285	17.41699696
286	17.2956863
287	17.2053181
288	17.12796405
289	17.06835181
290	16.99267707
291	16.920788
292	16.86080751
293	16.78735352
294	16.73347624
295	16.6315373
296	16.57807832
297	16.55891696
298	16.49418552
299	16.44965284
300	16.4381293
301	16.3827756
302	16.31430612
303	16.26296833
304	16.23620172
305	16.14280408
306	16.09536224
307	16.02937817
308	15.98148098
309	15.93588366
310	15.85845325
311	15.81060854
312	15.76357598
313	15.69265985
314	15.65234284
315	15.64215984
316	15.56792068
317	15.5499526
318	15.49488215
319	15.46298006
320	15.40193433
321	15.38888146
322	15.3041164
323	15.28008548
324	15.25145945
325	15.24162742
326	15.18241619
327	15.15902807
328	15.09884499
329	15.0829789
330	15.00762294
331	14.93985149
332	14.92448468
333	14.87361273
334	14.7695969
335	14.7135339
336	14.70056511
337	14.68554456
338	14.64770679
339	14.59302167
340	14.57983947
341	14.52483661
342	14.49717743
343	14.44902383
344	14.3967493
345	14.38413886
346	14.3694375
347	14.3300723
348	14.27705148
349	14.24881978
350	14.22114508
351	14.20901553
352	14.18453498
353	14.17264995
354	14.12054527
355	14.10884973
356	14.0854506
357	14.07403108
358	14.04875342
359	13.99553211
360	13.94626327
361	13.93771382
362	13.88783401
363	13.8768476
364	13.84924708
365	13.84140326
366	13.80265168
367	13.77225037
368	13.75782422
369	13.7183349
370	13.70768689
371	13.68621949
372	13.67850363
373	13.63002387
374	13.57593265
375	13.5436796
376	13.53968651
377	13.49267103
378	13.4399942
379	13.43604885
380	13.39998824
381	13.33054487
382	13.32102694
383	13.26996485
384	13.224618
385	13.18378275
386	13.10186248
387	13.07697427
388	13.06799032
389	13.06152604
390	13.01577169
391	12.97883105
392	12.94100749
393	12.88125878
394	12.87444388
395	12.86847437
396	12.83268346
397	12.78525103
398	12.74442974
399	12.68981864
400	12.65455145
401	12.61203441
402	12.53444174
403	12.53001053
404	12.52552239
405	12.46551036
406	12.4540588
407	12.41505454
408	12.36602354
409	12.33021721
410	12.29513378
411	12.28851622
412	12.28110388
413	12.23821271
414	12.17642396
415	12.11010556
416	12.05695509
417	12.04860899
418	12.04133854
419	12.00879042
420	12.00171039
421	11.96662764
422	11.92689466
423	11.88185411
424	11.84786568
425	11.81369366
426	11.81147717
427	11.80762646
428	11.8009366
429	11.74694004
430	11.70959817
431	11.68287998
432	11.68079722
433	11.63183165
434	11.60824466
435	11.58493528
436	11.54728447
437	11.52426258
438	11.49481042
439	11.44033015
440	11.43563387
441	11.41193069
442	11.38243193
443	11.35290795
444	11.30199307
445	11.22761956
446	11.18524654
447	11.18277181
448	11.14156992
449	11.10857824
450	11.06362073
451	11.02163951
452	10.97588924
453	10.93800812
454	10.9323508
455	10.88996521
456	10.83844401
457	10.80715268
458	10.77665431
459	10.74744386
460	10.70107051
461	10.68256422
462	10.62255404
463	10.60296058
464	10.55995074
465	10.49688125
466	10.4784183
467	10.42014798
468	10.37746675
469	10.36118727
470	10.29334747
471	10.25103137
472	10.22895845
473	10.20188037
474	10.16087609
475	10.13596342
476	10.1134772
477	10.07210786
478	10.04530625
479	10.01970887
480	9.973422182
481	9.954040234
482	9.929194329
483	9.899273294
484	9.85862992
485	9.848191856
486	9.809908435
487	9.794885676
488	9.768972136
489	9.710947964
490	9.701347864
491	9.675981744
492	9.650431044
493	9.625353118
494	9.61552057
495	9.577973883
496	9.551469689
497	9.527784191
498	9.478395156
499	9.447865425
500	9.422501519
501	9.386580056
502	9.36411983
503	9.3233236
504	9.277078407
505	9.241827728
506	9.219932342
507	9.1677058
508	9.14288841
509	9.123933751
510	9.085099552
511	9.064229528
512	9.048160657
513	9.03100006
514	8.995771607
515	8.958027786
516	8.941382767
517	8.89442324
518	8.877699429
519	8.858014783
520	8.837651198
521	8.808934107
522	8.76537999
523	8.75766825
524	8.738156205
525	8.731832517
526	8.691817592
527	8.685649964
528	8.670935801
529	8.633432786
530	8.58071411
531	8.574771005
532	8.52325832
533	8.486979757
534	8.445692014
535	8.418519616
536	8.416853781
537	8.360878002
538	8.316148562
539	8.279203513
540	8.245156427
541	8.24360668
542	8.240032491
543	8.204377776
544	8.173286909
545	8.154450005
546	8.125574909
547	8.10711611
548	8.081678319
549	8.074887504
550	8.047028696
551	8.012290778
552	7.983599105
553	7.964612872
554	7.946519484
555	7.93023063
556	7.906424153
557	7.866747044
558	7.846549363
559	7.819448648
560	7.778807449
561	7.776854474
562	7.748145492
563	7.73015369
564	7.685211891
565	7.664004227
566	7.646379795
567	7.644000953
568	7.6195524
569	7.617323776
570	7.612176471
571	7.607832767
572	7.590684035
573	7.560511717
574	7.537441665
575	7.515348926
576	7.478288995
577	7.452687344
578	7.417134949
579	7.385126349
580	7.346871337
581	7.316002824
582	7.284135781
583	7.261666301
584	7.245068222
585	7.213956301
586	7.190515156
587	7.171081668
588	7.143186525
589	7.109334495
590	7.082030975
591	7.050509769
592	7.010806414
593	6.996340054
594	6.964443242
595	6.92677071
596	6.915634761
597	6.913781135
598	6.909939421
599	6.879085432
600	6.832854836
601	6.79163666
602	6.778205599
603	6.747516837
604	6.742361554
605	6.705658907
606	6.70430823
607	6.695000088
608	6.687028397
609	6.648289799
610	6.638765312
611	6.62813671
612	6.624569378
613	6.589085466
614	6.587672535
615	6.5862894
616	6.576999003
617	6.569294143
618	6.560305869
619	6.546626122
620	6.534491876
621	6.496850019
622	6.460484104
623	6.427815149
624	6.418145671
625	6.387019331
626	6.354187426
627	6.329723551
628	6.290194243
629	6.281892844
630	6.278848268
631	6.269705145
632	6.236935987
633	6.220203464
634	6.211480804
635	6.19810498
636	6.190608952
637	6.182724216
638	6.148359752
639	6.120701224
640	6.11279665
641	6.111494626
642	6.085058588
643	6.077676128
644	6.039198774
645	6.031440745
646	6.01765181
647	6.00951336
648	5.985139812
649	5.938862074
650	5.896185928
651	5.864364499
652	5.852705936
653	5.840412531
654	5.828897368
655	5.816796816
656	5.804924773
657	5.793259466
658	5.781796887
659	5.770533145
660	5.764496189
661	5.753436852
662	5.742353996
663	5.731462797
664	5.720759662
665	5.701316675
666	5.690848947
667	5.680561567
668	5.64567354
669	5.63620874
670	5.626918177
671	5.593172431
672	5.588848547
673	5.579202079
674	5.568198976
675	5.542397379
676	5.533034954
677	5.523834408
678	5.514005605
679	5.510901535
680	5.501986603
681	5.476929635
682	5.475481175
683	5.46591047
684	5.45730229
685	5.429676172
686	5.428258001
687	5.412766355
688	5.379406931
689	5.351236261
690	5.337574185
691	5.305517164
692	5.274402459
693	5.25021707
694	5.225938416
695	5.194750077
696	5.167232676
697	5.144674519
698	5.137803566
699	5.113600916
700	5.098259094
701	5.076608123
702	5.069448244
703	5.043394425
704	5.036444573
705	5.030676771
706	5.009066448
707	5.002345304
708	4.970255575
709	4.954222931
710	4.931021349
711	4.907079346
712	4.901526133
713	4.890678553
714	4.858234429
715	4.838224292
716	4.83256292
717	4.811609343
718	4.806602609
719	4.780619737
720	4.754535342
721	4.731534367
722	4.709085218
723	4.693450276
724	4.684613411
725	4.663451971
726	4.64082026
727	4.634743628
728	4.619908852
729	4.614714918
730	4.588678919
731	4.569297024
732	4.560365983
733	4.53596845
734	4.53217759
735	4.526547483
736	4.504958955
737	4.488577864
738	4.486438947
739	4.473776501
740	4.468262436
741	4.454442682
742	4.435053803
743	4.416305238
744	4.405145201
745	4.399883246
746	4.383372942
747	4.381155733
748	4.377688855
749	4.372479857
750	4.35094098
751	4.34897139
752	4.323701977
753	4.299367569
754	4.297332913
755	4.285131804
756	4.27073081
757	4.256224401
758	4.227300283
759	4.21077183
760	4.191542443
761	4.171713975
762	4.146034435
763	4.12876428
764	4.117675257
765	4.099217351
766	4.094680298
767	4.090780358
768	4.07113561
769	4.067421622
770	4.058078754
771	4.054160851
772	4.040783598
773	4.016626552
774	4.007410728
775	3.998361275
776	3.9891148
777	3.972788148
778	3.949744083
779	3.935383256
780	3.913931699
781	3.89771777
782	3.882005206
783	3.873769202
784	3.859076618
785	3.841123865
786	3.837445596
787	3.825260115
788	3.817418694
789	3.81044144
790	3.790356309
791	3.775493401
792	3.755660759
793	3.750916915
794	3.732012358
795	3.713787964
796	3.696970223
797	3.679335332
798	3.668447381
799	3.652754584
800	3.642174717
801	3.623628852
802	3.61102769
803	3.594564279
804	3.581101454
805	3.571100823
806	3.553061663
807	3.543424969
808	3.532841389
809	3.523025514
810	3.518347834
811	3.500665577
812	3.490528946
813	3.4807748
814	3.470119653
815	3.4620264
816	3.453569334
817	3.440362591
818	3.438947222
819	3.431171935
820	3.422112244
821	3.40757765
822	3.393862859
823	3.379009749
824	3.367253221
825	3.355222628
826	3.344824917
827	3.332386008
828	3.319078639
829	3.301803095
830	3.295098942
831	3.282311498
832	3.262718273
833	3.245289193
834	3.239441295
835	3.227271915
836	3.221797535
837	3.206632928
838	3.200900858
839	3.187716334
840	3.181557316
841	3.168814239
842	3.160382119
843	3.145714455
844	3.138917673
845	3.11901126
846	3.09968429
847	3.081738998
848	3.069520907
849	3.05864692
850	3.055763122
851	3.051413817
852	3.037997835
853	3.027806883
854	3.015285391
855	3.005281884
856	2.99291326
857	2.983717851
858	2.979508494
859	2.960186447
860	2.957717947
861	2.938932719
862	2.921829642
863	2.903733186
864	2.885518074
865	2.878392096
866	2.876358411
867	2.873110715
868	2.864548858
869	2.861841468
870	2.848610132
871	2.83750893
872	2.823393352
873	2.815890058
874	2.804075209
875	2.791357131
876	2.781521191
877	2.772826816
878	2.762433246
879	2.75305097
880	2.743067039
881	2.739887905
882	2.728298616
883	2.722025207
884	2.707670352
885	2.705785327
886	2.702780003
887	2.701912801
888	2.69400074
889	2.691893476
890	2.680697841
891	2.667053174
892	2.658221524
893	2.649826167
894	2.647762668
895	2.64085173
896	2.637883466
897	2.632076845
898	2.620842605
899	2.608493924
900	2.605551271
901	2.603782977
902	2.600332731
903	2.591263516
904	2.576695591
905	2.562533412
906	2.556680868
907	2.543761845
908	2.54196086
909	2.530980148
910	2.523434349
911	2.517155163
912	2.508009043
913	2.492717298
914	2.484674222
915	2.469901711
916	2.461002508
917	2.459252249
918	2.452312722
919	2.44236127
920	2.435352003
921	2.433161972
922	2.430517605
923	2.415801946
924	2.413681795
925	2.411950051
926	2.409885145
927	2.407956813
928	2.394934941
929	2.393272609
930	2.377997612
931	2.364151655
932	2.349629032
933	2.334986815
934	2.332504077
935	2.320547537
936	2.316097574
937	2.305753092
938	2.297290543
939	2.296565195
940	2.295439178
941	2.280385245
942	2.266987165
943	2.259530998
944	2.245693467
945	2.236937848
946	2.226231632
947	2.214632632
948	2.212683881
949	2.21065472
950	2.204961687
951	2.202623086
952	2.197954866
953	2.196386198
954	2.194356855
955	2.189770636
956	2.187872475
957	2.181297972
958	2.179435285
959	2.178129088
960	2.166768802
961	2.15661204
962	2.152579536
963	2.151333454
964	2.147408482
965	2.141431105
966	2.140811235
967	2.13379053
968	2.132701314
969	2.122621606
970	2.116834164
971	2.111553497
972	2.105428689
973	2.101281918
974	2.092235015
975	2.082431519
976	2.073983343
977	2.069562626
978	2.059182514
979	2.054055226
980	2.044877565
981	2.035439202
982	2.03060225
983	2.023071253
984	2.015773236
985	2.010582298
986	2.006350169
987	2.001373318
988	1.999051026
989	1.992784189
990	1.990245463
991	1.984172473
992	1.976260489
993	1.972100461
994	1.965824746
995	1.965305244
996	1.960200766
997	1.954716643
998	1.954051377
999	1.949091499
1000	1.940364863
1001	1.936383511
1002	1.929568672
1003	1.926302726
1004	1.919578738
1005	1.914174735
1006	1.910025593
1007	1.901692642
1008	1.896697132
1009	1.887468399
1010	1.877061767
1011	1.868681886
1012	1.864432689
1013	1.856323338
1014	1.84915936
1015	1.842385211
1016	1.8333228
1017	1.827398335
1018	1.820201832
1019	1.813586394
1020	1.804498951
1021	1.797688344
1022	1.793483485
1023	1.786904311
1024	1.778788469
1025	1.774112114
1026	1.771257254
1027	1.764079601
1028	1.760972431
1029	1.755234215
1030	1.746242074
1031	1.745221817
1032	1.739688518
1033	1.73857763
1034	1.737612703
1035	1.733112976
1036	1.727120612
1037	1.723940087
1038	1.716901982
1039	1.715927008
1040	1.70695885
1041	1.70004142
1042	1.695130615
1043	1.692476633
1044	1.684062013
1045	1.683139086
1046	1.680167106
1047	1.679149325
1048	1.678557798
1049	1.677649823
1050	1.674250917
1051	1.671394302
1052	1.670527201
1053	1.662451457
1054	1.655547
1055	1.647732816
1056	1.640981768
1057	1.636736136
1058	1.629166535
1059	1.62181323
1060	1.616481267
1061	1.610074863
1062	1.609219199
1063	1.603445803
1064	1.600798119
1065	1.596372072
1066	1.593002964
1067	1.586412014
1068	1.585534448
1069	1.581467317
1070	1.575306164
1071	1.572734167
1072	1.570328804
1073	1.569496717
1074	1.566039305
1075	1.563761884
1076	1.556202146
1077	1.549827122
1078	1.543436568
1079	1.535837908
1080	1.52829746
1081	1.523158565
1082	1.516243291
1083	1.5115935
1084	1.510780796
1085	1.505363493
1086	1.499885004
1087	1.498046398
1088	1.492600911
1089	1.485252152
1090	1.483308194
1091	1.476959024
1092	1.473262312
1093	1.467243107
1094	1.46079357
1095	1.455857497
1096	1.451429718
1097	1.448336624
1098	1.442382366
1099	1.441559568
1100	1.43732709
1101	1.428183302
1102	1.426338523
1103	1.418585935
1104	1.416176082
1105	1.411448772
1106	1.409165055
1107	1.404571415
1108	1.403782993
1109	1.403009008
1110	1.39870102
1111	1.393480507
1112	1.391733115
1113	1.389573504
1114	1.387867259
1115	1.383661883
1116	1.381993182
1117	1.375368246
1118	1.373240044
1119	1.372481757
1120	1.365847694
1121	1.363984849
1122	1.363231159
1123	1.35914589
1124	1.355127882
1125	1.353561438
1126	1.351318819
1127	1.349563619
1128	1.344028
1129	1.340058007
1130	1.332488698
1131	1.328403483
1132	1.321957376
1133	1.320499536
1134	1.31903685
1135	1.315793974
1136	1.308571737
1137	1.307187824
1138	1.30643315
1139	1.303148664
1140	1.301860294
1141	1.29478882
1142	1.289655236
1143	1.28728691
1144	1.28108686
1145	1.278594203
1146	1.277832768
1147	1.27472242
1148	1.272676455
1149	1.271936349
1150	1.271208459
1151	1.265434869
1152	1.262343704
1153	1.261640061
1154	1.254991227
1155	1.251519895
1156	1.249448447
1157	1.243513376
1158	1.24054625
1159	1.236803026
1160	1.23227487
1161	1.228793479
1162	1.225850798
1163	1.219570393
1164	1.216371946
1165	1.212101107
1166	1.209947314
1167	1.205059037
1168	1.200211161
1169	1.195710491
1170	1.193845695
1171	1.19177136
1172	1.186945155
1173	1.18513879
1174	1.18230279
1175	1.179967975
1176	1.175289162
1177	1.169766319
1178	1.16801939
1179	1.166294766
1180	1.165127132
1181	1.162661139
1182	1.161234862
1183	1.159563888
1184	1.1581335
1185	1.156555895
1186	1.151641851
1187	1.145934738
1188	1.14376735
1189	1.140347942
1190	1.136762165
1191	1.133478538
1192	1.131888849
1193	1.130452301
1194	1.128813494
1195	1.124364961
1196	1.122852579
1197	1.120482396
1198	1.119090319
1199	1.114089727
1200	1.110478623
1201	1.107975687
1202	1.10255871
1203	1.101195923
1204	1.099833001
1205	1.096474993
1206	1.094006498
1207	1.092251018
1208	1.091056672
1209	1.088316886
1210	1.084411928
1211	1.080877405
1212	1.080296969
1213	1.076121012
1214	1.073366327
1215	1.072797732
1216	1.068010634
1217	1.065365627
1218	1.060379583
1219	1.057116886
1220	1.051472972
1221	1.048100306
1222	1.044493466
1223	1.043925777
1224	1.038940847
1225	1.035177178
1226	1.034618014
1227	1.030170141
1228	1.029620551
1229	1.026538316
1230	1.022407585
1231	1.018420108
1232	1.016870417
1233	1.01363198
1234	1.013092652
1235	1.012562715
1236	1.008389274
1237	1.006239907
1238	1.005715989
1239	1.003252147
1240	1.00035733
1241	0.9998403152
1242	0.997769732
1243	0.9953706086
1244	0.9948636234
1245	0.9912811353
1246	0.9863557134
1247	0.9838545223
1248	0.9808374806
1249	0.977050592
1250	0.9735234266
1251	0.9688214547
1252	0.9661904077
1253	0.9635185855
1254	0.9607369163
1255	0.959661493
1256	0.9553870898
1257	0.9513662135
1258	0.9508658019
1259	0.9475546723
1260	0.9465861084
1261	0.9442718268
1262	0.9403944397
1263	0.9365385992
1264	0.9344633665
1265	0.929263248
1266	0.9274943628
1267	0.923207876
1268	0.9200850142
1269	0.9191172065
1270	0.9145464424
1271	0.9110107184
1272	0.9105192274
1273	0.9077781371
1274	0.9054004469
1275	0.9049207818
1276	0.9028256553
1277	0.9023532328
1278	0.8991176597
1279	0.8962039238
1280	0.8933229986
1281	0.8923922058
1282	0.8919319708
1283	0.889852592
1284	0.8872903789
1285	0.8861762038
1286	0.8845460563
1287	0.8840914261
1288	0.8818723527
1289	0.8808843582
1290	0.8780611339
1291	0.8752175964
1292	0.8719027928
1293	0.8691174095
1294	0.8673168577
1295	0.8635535031
1296	0.8606587889
1297	0.8575177106
1298	0.8538381412
1299	0.8533579065
1300	0.8528866877
1301	0.85242431
1302	0.8514779064
1303	0.8483615245
1304	0.8466148984
1305	0.8441433042
1306	0.8420297195
1307	0.8404415974
1308	0.8388880775
1309	0.83736845
1310	0.8347927911
1311	0.8323739566
1312	0.8308969204
1313	0.8292811951
1314	0.8246085008
1315	0.8232022839
1316	0.8221757339
1317	0.8207585367
1318	0.8169451281
1319	0.8139989472
1320	0.8128398582
1321	0.8118353287
1322	0.8114039035
1323	0.8098317029
1324	0.8081646322
1325	0.8037962116
1326	0.8015551754
1327	0.7981621616
1328	0.7950288265
1329	0.794603076
1330	0.7932222463
1331	0.7889517757
1332	0.7885314488
1333	0.7873890198
1334	0.7861245783
1335	0.7841458566
1336	0.7831087832
1337	0.7807875951
1338	0.7794722297
1339	0.7776591977
1340	0.7754477993
1341	0.7750400669
1342	0.7746399559
1343	0.7742473199
1344	0.770663196
1345	0.767389639
1346	0.7650963129
1347	0.7629879948
1348	0.7598679805
1349	0.7557963322
1350	0.7517738526
1351	0.7507089774
1352	0.7472278172
1353	0.7447624397
1354	0.742889805
1355	0.7407361967
1356	0.7396326709
1357	0.7360905221
1358	0.734375182
1359	0.7323727009
1360	0.7315593122
1361	0.7299864865
1362	0.7279370619
1363	0.7267624893
1364	0.7235147038
1365	0.7211704789
1366	0.7201704921
1367	0.7179863399
1368	0.7148131138
1369	0.7116976378
1370	0.7103902075
1371	0.7080017317
1372	0.7070638629
1373	0.7051784437
1374	0.7042746565
1375	0.7031664673
1376	0.7006594802
1377	0.6994337598
1378	0.6983516445
1379	0.6964227037
1380	0.6931825657
1381	0.6914520682
1382	0.689472812
1383	0.6880398267
1384	0.6871327772
1385	0.6862057197
1386	0.6845818331
1387	0.6836108723
1388	0.6814663022
1389	0.6804018011
1390	0.6779637338
1391	0.6762447702
1392	0.6753863705
1393	0.6743503508
1394	0.6733380041
1395	0.6697402332
1396	0.6688261115
1397	0.6665484936
1398	0.6650250245
1399	0.6639077339
1400	0.6616872148
1401	0.6595234963
1402	0.6580849939
1403	0.6568970617
1404	0.6559342842
1405	0.6534687571
1406	0.652552291
1407	0.6487385875
1408	0.6475746755
1409	0.6465447278
1410	0.6431944062
1411	0.6410944769
1412	0.6404506987
1413	0.6398300178
1414	0.6373077732
1415	0.6357093164
1416	0.6343924111
1417	0.633440517
1418	0.6325466226
1419	0.6303628357
1420	0.6295799562
1421	0.6284650213
1422	0.6275641677
1423	0.6262857603
1424	0.6252428016
1425	0.6243719132
1426	0.6207711428
1427	0.6201927893
1428	0.619377934
1429	0.6188488941
1430	0.6152517004
1431	0.6141144765
1432	0.612743082
1433	0.6113797476
1434	0.6082876223
1435	0.6073985552
1436	0.6070532844
1437	0.6063706765
1438	0.6060624355
1439	0.6051878462
1440	0.6048542993
1441	0.6025611463
1442	0.6002442148
1443	0.5999162074
1444	0.5974949536
1445	0.5953972536
1446	0.593656239
1447	0.5916098535
1448	0.5912842252
1449	0.5896456465
1450	0.589354558
1451	0.5891148647
1452	0.5870370893
1453	0.5849672978
1454	0.5841217836
1455	0.5819515812
1456	0.5804720276
1457	0.5802366092
1458	0.579927464
1459	0.5779227062
1460	0.5771007371
1461	0.5768029386
1462	0.5758798375
1463	0.5755864192
1464	0.5753018716
1465	0.5750192833
1466	0.5741430645
1467	0.5733727944
1468	0.573098854
1469	0.5728502264
1470	0.5714961132
1471	0.5698795993
1472	0.5682150109
1473	0.5665906245
1474	0.5654575321
1475	0.5631133766
1476	0.5609804418
1477	0.5580830722
1478	0.5572439554
1479	0.556523676
1480	0.5538959325
1481	0.5517663209
1482	0.5505757174
1483	0.5484858025
1484	0.5457126116
1485	0.5437514379
1486	0.5428205007
1487	0.5421764124
1488	0.5414189791
1489	0.5398784721
1490	0.5383746476
1491	0.5361938258
1492	0.5345464266
1493	0.5330478698
1494	0.5303702405
1495	0.5274022794
1496	0.5250014497
1497	0.5234599253
1498	0.5223571966
1499	0.5218901077
1500	0.5200373769
1501	0.519022374
1502	0.5175515876
1503	0.5155185276
1504	0.5132883334
1505	0.5110252095
1506	0.5102915061
1507	0.5087122173
1508	0.5073336991
1509	0.5050297409
1510	0.5022648435
1511	0.5005077414
1512	0.4980235876
1513	0.4967558317
1514	0.4953214913
1515	0.4926822004
1516	0.4909296613
1517	0.4894754356
1518	0.4874301725
1519	0.4867309932
1520	0.4851841776
1521	0.4836815502
1522	0.4820337039
1523	0.4796833347
1524	0.4783721371
1525	0.4765283953
1526	0.4758402098
1527	0.4730259016
1528	0.4723104115
1529	0.4703352308
1530	0.4681290595
1531	0.466779947
1532	0.4655662911
1533	0.4643864812
1534	0.4627147876
1535	0.4608004784
1536	0.4591022073
1537	0.4576499867
1538	0.4562903297
1539	0.4548446272
1540	0.4539462705
1541	0.452064343
1542	0.4502438878
1543	0.4479862254
1544	0.447394136
1545	0.4453252258
1546	0.4432870139
1547	0.4424439805
1548	0.4410357862
1549	0.4404931988
1550	0.4388755358
1551	0.4382426391
1552	0.4366881433
1553	0.4360709159
1554	0.4355141413
1555	0.4346781305
1556	0.4341192062
1557	0.4325991809
1558	0.4319506962
1559	0.4310439557
1560	0.429936202
1561	0.4277801244
1562	0.4263313838
1563	0.4244777953
1564	0.4229936736
1565	0.4216916251
1566	0.4210029196
1567	0.4202598068
1568	0.418942731
1569	0.4165842208
1570	0.4161111605
1571	0.4155183393
1572	0.4146932054
1573	0.4139433456
1574	0.4132281666
1575	0.4122583331
1576	0.4115757225
1577	0.4094859515
1578	0.4093345738
1579	0.4082063243
1580	0.406314945
1581	0.4051791786
1582	0.4046340012
1583	0.4040263121
1584	0.4035212358
1585	0.4011707775
1586	0.3989154194
1587	0.3980892134
1588	0.3974230997
1589	0.3968513252
1590	0.3959580628
1591	0.3946477436
1592	0.3945080955
1593	0.3934408539
1594	0.3916077903
1595	0.39055991
1596	0.3900434386
1597	0.3893898493
1598	0.3888993435
1599	0.3872067917
1600	0.385137133
1601	0.3846791774
1602	0.3841297089
1603	0.3839983443
1604	0.3835576321
1605	0.3817989392
1606	0.3813722207
1607	0.3791975066
1608	0.3784643877
1609	0.377888817
1610	0.3771037311
1611	0.3769481517
1612	0.3762660212
1613	0.3743347412
1614	0.3738772958
1615	0.3721827529
1616	0.3701105259
1617	0.3695605129
1618	0.3692276742
1619	0.3685357256
1620	0.3679990276
1621	0.3662585369
1622	0.3651365124
1623	0.3642960814
1624	0.3622466448
1625	0.3614418842
